id_resacc;id_organisation  ;id_projet;id_ben;id_owner;date_creation;id_modifier ;date_last_modified;nom_commercial  ;activite_principale;raison_sociale;type_adresse  ;adresse_ligne_1;adresse_ligne_2;adresse_ligne_3;cp_resacc;ville_resacc;region_resacc;pays_resacc;date_immat;date_debut_activite;forme_juridique;siret;code_naf;secteur_activite;dirigeant ;implantation;regime_imposition;regime_tva;regime_fiscal;regime_social_dirigeant;statut_resacc
842;0;944;10530;1027;1257897600;1027;1257897600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
843;0;945;10531;1027;1257897600;1027;1257897600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
844;0;946;10529;1027;1257897600;1027;1257897600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
845;0;947;10528;1027;1257897600;1027;1257897600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
846;0;948;10526;1027;1257897600;1027;1257897600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
847;0;949;10527;1027;1257897600;1027;1257897600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
848;0;950;10532;1019;1258156800;1019;1258156800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
849;0;951;10533;1019;1258156800;1019;1258156800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
850;0;952;10534;1027;1258156800;1027;1258156800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
851;0;953;10561;1019;1258329600;1019;1258329600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
852;0;954;10560;1003;1258329600;1003;1293711527;?;Vente à domicile;;;;;;;;;;0;0;Entreprise individuelle;;;;;;;;;;En cours
853;0;955;10553;1025;1258329600;1025;1258329600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
854;0;956;10549;1025;1258329600;1025;1258329600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
855;0;957;10552;1025;1258329600;1025;1258329600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
856;0;958;10554;1025;1258329600;1025;1258329600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
857;0;959;10551;1025;1258329600;1025;1258329600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
858;0;960;10550;1025;1258329600;1025;1258329600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
859;0;962;10566;1027;1258329600;1027;1258329600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
860;0;963;10565;1027;1258329600;1027;1258329600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
861;0;964;10562;1027;1258329600;1027;1258329600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
862;0;965;10563;1027;1258329600;1027;1258329600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
863;0;966;10564;1027;1258329600;1027;1258329600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
864;0;967;8980;1023;1258416000;1023;1258416000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
865;0;968;9880;1019;1258416000;1019;1258416000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
866;0;969;10567;1019;1258416000;1019;1258416000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
867;0;970;10571;1003;1258416000;1003;1285856542;AUFMAN NATACHA MARTINE SUZANNE;apporteur d\'affaires pour le compte d\'un expert comptable;AUFMAN NATACHA MARTINE SUZANNE;Siège;17 RUE MESNIL;;;75016;Paris;IDF;France;1285884000;1285884000;Entreprise individuelle;525 174 579 00017;;Autres activités de services;Le beneficiaire;Domicile du gérant;;;;;Cree
868;0;971;10569;1003;1258416000;1003;1293710800;?;Conseil en communication;;;;;;;;;;0;0;Entreprise individuelle;;;;;;;;;;En cours
869;0;972;10570;1003;1258416000;1003;1293711186;?;Vente à distance sur catalogue spécialisé;VILLANUEVA CHRISTOPHE;Siège;118 boulevard Victor Hugo;;;93400;ST OUEN;IDF;FRANCE;1267398000;1267398000;Entreprise individuelle;520 152 984 00016;47.91B;Commerce de détail, réparation;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Micro-entreprise;;;Cree
870;0;973;10572;1023;1258416000;1023;1258416000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
871;0;974;10573;1003;1258416000;1003;1293710599;?;retoucherie;;;;;;;;;;0;0;Entreprise individuelle;;;;;;;;;;En cours
872;0;975;10579;1027;1258416000;1027;1258416000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
873;0;976;10578;1027;1258416000;1027;1258416000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
874;0;977;10574;1027;1258416000;1027;1258416000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
875;0;978;10575;1027;1258416000;1027;1258416000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
876;0;979;10577;1027;1258243200;1027;1258243200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
877;0;980;10580;1027;1258416000;1027;1258416000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
878;0;981;10576;1027;1258416000;1027;1258416000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
879;0;982;10586;1025;1258502400;1025;1258502400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
880;0;983;10585;1025;1258502400;1025;1258502400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
881;0;984;10587;1027;1258502400;1027;1258502400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
882;0;985;10589;1027;1258502400;1027;1258502400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
883;0;986;10588;1027;1258502400;1027;1258502400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
884;0;987;10592;1028;1258848000;1028;1258848000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
885;0;988;10593;1028;1258848000;1028;1258848000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
886;0;990;10594;1028;1258848000;1028;1258848000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
887;0;991;10595;1003;1258848000;1003;1293710418;?;Nettoyage;;;;;;;;;;0;0;;;;;;;;;;;En cours
888;0;992;10597;1028;1258848000;1028;1258848000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
889;0;993;10596;1028;1258848000;1028;1258848000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
890;0;994;10538;1025;1258243200;1025;1258243200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
891;0;995;10539;1028;1258243200;1028;1258243200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
892;0;996;10540;1028;1258243200;1028;1258243200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
893;0;997;10545;1025;1258243200;1025;1258243200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
894;0;998;10543;1003;1258243200;1003;1258243200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
895;0;999;10542;1003;1258243200;1003;1293711730;?;Conseil pour la commercialisation et implantation sur le marché;;;;;;;;;;0;0;Entreprise individuelle;;;;;;;;;;En cours
896;0;1000;10544;1003;1258243200;1003;1293711393;?;;;;;;;;;;;0;0;;;;;;;;;;;Cree
897;0;1001;10547;1027;1258243200;1027;1258243200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
898;0;1003;10599;1025;1258934400;1025;1258934400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
899;0;1004;10600;1025;1258934400;1025;1258934400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
900;0;1005;10601;1003;1258934400;1003;1258934400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
901;0;1006;10602;1003;1259020800;1003;1293710300;?;Snack ambulant saisonnier;;;;;;;;;;0;0;Entreprise individuelle;;;;;;;;;;En cours
902;0;1007;10603;1003;1259020800;1003;1293710120;?;crèche;;;;;;;;;;0;0;;;;;;;;;;;En cours
903;0;1008;10604;1027;1259020800;1027;1259020800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
904;0;1010;10607;1025;1259107200;1025;1259107200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
905;0;1011;10606;1003;1259107200;1003;1293709654;?;Sandwicherie ambulante;;;;;;;;;;0;0;EURL;;;;Le beneficiaire;;;;;;En cours
906;0;1012;10608;1028;1259107200;1028;1259107200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
907;0;1013;10610;1028;1259107200;1028;1259107200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
908;0;1014;10609;1028;1259107200;1028;1259107200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
909;0;1015;10615;1019;1259107200;1019;1259107200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
910;0;1016;10613;1028;1259107200;1028;1259107200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
911;0;1017;10611;1003;1259107200;1003;1293709432;?;Transport de marchandises;;;;;;;;;;0;0;Entreprise individuelle;;;;;;;;;;En cours
912;0;1019;10612;1003;1259107200;1003;1293709145;?;conseil en image;;;;;;;;;;0;0;Entreprise individuelle;;;;;;;;;;En cours
913;0;1020;10617;1025;1259366400;1025;1259366400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
914;0;1021;10619;1019;1259366400;1019;1259366400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
915;0;1022;10618;1003;1259366400;1003;1259366400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
916;0;1023;10622;1023;1259366400;1023;1259366400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
917;0;1024;10627;1023;1259366400;1023;1259366400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
918;0;1025;10625;1023;1259366400;1023;1259366400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
919;0;1026;10626;1023;1259366400;1023;1259366400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
920;0;1027;10624;1023;1259366400;1023;1259366400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
921;0;1028;10267;1023;1259366400;1023;1259366400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
922;0;1029;10620;1019;1259366400;1019;1259366400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
923;0;1030;10621;1028;1259366400;1028;1259366400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
924;0;1031;10629;1028;1259452800;1028;1259452800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
925;0;1032;10631;1019;1259452800;1019;1259452800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
926;0;1033;10630;1019;1259452800;1019;1259452800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
927;0;1034;12409;1025;1259452800;1025;1259452800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
928;0;1035;10634;1028;1259452800;1028;1259452800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
929;0;1036;10633;1028;1259452800;1028;1259452800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
930;0;1037;10635;1028;1259452800;1028;1259452800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
931;0;1038;10632;1019;1259452800;1019;1259452800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
932;0;1039;10643;1019;1259539200;1019;1259539200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
933;0;1040;10648;1025;1259539200;1025;1259539200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
934;0;1041;10649;1025;1259539200;1025;1259539200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
935;0;1042;10647;1025;1259539200;1025;1259539200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
936;0;1043;10646;1003;1259539200;1003;1259539200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
937;0;1044;10644;1003;1259539200;1003;1293638402;?;Conseil pour les affaires et autres conseils de gestion;INFORESCENCE;Siège;62 bis avenue Gabriel peri;;;93400;ST OUEN;IDF;FRANCE;1017957600;1017957600;SARL;44158008100020;70.22Z;Autres activités de services;Le beneficiaire;Domicile du gérant;;;;;Cree
938;0;1045;10645;1003;1259539200;1003;1259539200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
939;0;1046;10650;1028;1259539200;1028;1259539200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
940;0;1047;10651;1019;1259539200;1019;1259539200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
941;0;1048;10654;1023;1259539200;1023;1259539200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
942;0;1049;10652;1023;1259539200;1023;1259539200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
943;0;1051;10655;1023;1259539200;1023;1259539200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
944;0;1052;10653;1023;1259539200;1023;1259539200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
945;0;1053;10665;1025;1259625600;1025;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
946;0;1054;10666;1025;1259625600;1025;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
947;0;1055;10667;1025;1259625600;1025;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
948;0;1056;10664;1025;1259625600;1025;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
949;0;1057;10663;1003;1259625600;1003;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
950;0;1058;10661;1003;1259625600;1003;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
951;0;1059;10660;1003;1259625600;1003;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
952;0;1060;10662;1003;1259625600;1003;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
953;0;1061;10671;1023;1259625600;1023;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
954;0;1062;10668;1023;1259625600;1023;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
955;0;1064;10669;1023;1259625600;1023;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
956;0;1065;10672;1023;1259625600;1023;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
957;0;1067;10670;1023;1259625600;1023;1259625600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
958;0;1068;10673;1028;1259712000;10;1292325161;BRINIS Mounira;Restauration rapide;;;;;;;;;;0;0;;;56.10C;;;;;;;;En cours
959;0;1069;7810;1028;1259712000;1028;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
960;0;1070;10674;1028;1259712000;1028;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
961;0;1071;10698;1019;1259712000;1019;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
962;0;1072;10694;1019;1259712000;1019;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
963;0;1073;10697;1019;1259712000;1019;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
964;0;1074;10695;1019;1259712000;1019;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
965;0;1075;10696;1019;1259712000;1019;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
966;0;1076;10693;1019;1259712000;1019;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
967;0;1077;10675;1003;1259712000;1003;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
968;0;1078;10676;1003;1259712000;1003;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
969;0;1079;10678;1003;1259712000;1003;1293637997;?;e-commerce;MEGAPTCHE NANA SIMPLICE;Siège;24 rue Catulienne;;;93200;ST DENIS;IDF;FRANCE;1262214000;1262214000;Entreprise individuelle;518 653 514 00019;47.91A;Commerce de détail, réparation;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Micro-entreprise;;;Cree
970;0;1080;10679;1003;1259712000;1003;1293637590;?;restauration rapide ou traditionnelle;;;;;;;;;;0;0;SARL;;;;;;;;;;En cours
971;0;1081;10677;1003;1259712000;1003;1293636951;?;Soins de beauté;TRAN NGUYEN SYLVIE;Siège;51 hameaux des 4 vents;;;95380;PUISEUX EN FRANCE;IDF;FRANCE;1264978800;1264978800;Entreprise individuelle;52069001700014;96.02B;Autres activités de services;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Micro-entreprise;;;Cree
972;0;1084;10689;1023;1259712000;1023;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
973;0;1085;10691;1023;1259712000;1023;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
974;0;1086;10687;1023;1259712000;1023;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
975;0;1087;10688;1023;1259712000;1023;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
976;0;1088;10692;1023;1259712000;1023;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
977;0;1089;10690;1023;1259712000;1023;1259712000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
978;0;1090;10702;1028;1259971200;1028;1259971200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
979;0;1091;10700;1028;1259971200;1028;1259971200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
980;0;1092;10701;1028;1259971200;1028;1259971200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
981;0;1093;10699;1019;1259971200;1019;1304606388;BELLAHCENE Kelkoum;Formation contenue d\'adultes;;Ets secondaire;;;;;;;;0;0;Entreprise individuelle;;85.59A;;Le beneficiaire;Local commercial;Impôt sur le Revenu;Franchise en base;Franchise de base;Gérant majoritaire non salarié;En cours
982;0;1094;10704;1027;1259971200;1027;1259971200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
983;0;1095;10705;1027;1259971200;1027;1259971200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
984;0;1096;10706;1027;1259971200;1027;1259971200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
985;0;1097;10703;1027;1259971200;1027;1259971200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
986;0;1098;10707;1028;1260057600;1028;1260057600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
987;0;1099;10708;1028;1260057600;1028;1260057600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
988;0;1100;10710;1027;1260057600;1027;1260057600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
989;0;1101;10711;1023;1260057600;1023;1260057600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
990;0;1102;10712;1027;1260057600;1027;1260057600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
991;0;1103;10709;1027;1260057600;1027;1260057600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
992;0;1104;10717;1028;1260144000;1028;1260144000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
993;0;1105;9829;1023;1260144000;1023;1260144000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
994;0;1107;10719;1023;1260144000;1023;1260144000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
995;0;1108;10723;1025;1260230400;1025;1260230400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
996;0;1109;10725;1025;1260230400;1025;1260230400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
997;0;1110;10724;1025;1260230400;1025;1260230400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
998;0;1111;10726;1025;1260230400;1025;1260230400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
999;0;1112;10727;1003;1260230400;1003;1293636484;?;Soins à domicile ou chasseur de tête dans le marketing;;;;;;;;;;0;0;;;;;;;;;;;En cours
1000;0;1113;10728;1003;1260230400;1003;1293636351;?;Transport de marchandises;;;;;;;;;;0;0;;;;;;;;;;;En cours
1001;0;1115;10731;1023;1260230400;1023;1260230400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1002;0;1116;10730;1023;1260230400;1023;1260230400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1003;0;1117;10732;1023;1260230400;1023;1260230400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1004;0;1118;10729;1023;1260230400;1023;1260230400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1005;0;1120;10734;1025;1260316800;1025;1260316800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1006;0;1121;10733;1025;1260316800;1025;1260316800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1007;0;1122;10736;1028;1260316800;1028;1260316800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1008;0;1123;10735;1028;1260316800;10;1285780391;AFIR Ali Jean;Agence immobilière;AFIR Ali Jean;Siège;42 rue Galande;;;95500;GONESSE;IDF;France;1274133600;1271800800;Entreprise individuelle;522 520 055 00016;;Activités immobilières;Le beneficiaire;Domicile du gérant;;;Franchise de base;;Cree
1009;0;1124;10740;1003;1260316800;1003;1293636268;?;e-commerce;;;;;;;;;;0;0;EURL;;;;;;;;;;En cours
1010;0;1125;10738;1003;1260316800;1003;1260316800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1011;0;1126;10737;1003;1260316800;1003;1293032204;?;Formation;;;;;;;;;;0;0;Entreprise individuelle;;;;Le beneficiaire;;;;;;En cours
1012;0;1127;10739;1003;1260316800;1003;1260316800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1013;0;1128;10743;1023;1260316800;1031;1292586056;?;Travaux de maconnerie;Minzatu Ion;Siège;26, rue du chemin vert;;;93000;BOBIGNY;IDF;FRANCE;1276120800;1276120800;Entreprise individuelle;52262648000019;43.99C;Construction;Le beneficiaire;Domicile du gérant;;;Franchise de base;;Cree
1014;0;1129;10742;1023;1260316800;1023;1260316800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1015;0;1130;10741;1023;1260316800;1023;1260316800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1016;0;1131;10745;1028;1260576000;1028;1260576000;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1017;0;1132;10746;1003;1260576000;1003;1293634591;?;Evenementiel;;;;;;;;;;0;0;;;;;;;;;;;En cours
1018;0;1133;10749;1025;1260662400;10;1289223234;LOCA'PRENTI;Location de véhicules;LOCA'PRENTI;Siège;23 rue de la Py;;;75020;PARIS;IDF;France;1266793200;1267398000;SARL;52028104900012;;Autres activités de services;Le beneficiaire;Domicile du gérant;Impôt sur les sociétés;;Réel simplifié;Co-gérant non salarié;Cree
1019;0;1134;10750;1025;1260662400;1025;1260662400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1020;0;1136;10751;1028;1260662400;1028;1260662400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1021;0;1137;10752;1028;1260662400;1028;1260662400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1022;0;1138;10753;1027;1260662400;1027;1260662400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1023;0;1139;10754;1027;1260662400;1027;1260662400;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1024;0;1140;10759;1019;1260748800;1019;1283172235;?;Boulangerie;;;;;;;;;;0;0;;;;;;;;;;;En cours
1025;0;1141;10761;1019;1260748800;1019;1283180764;?;Services à la personne;;;;;;;;;;0;0;;;;;;;;;;;En cours
1026;0;1142;10760;1019;1260748800;1019;1283172520;?;Société événementielle (jeux vidéo);;;;;;;;;;0;0;;;;;;;;;;;En cours
1027;0;1143;10758;1003;1260748800;1003;1293634420;?;Sous traitance d\'édition et de presse;;;;;;;;;;0;0;SARL;;;;;;;;;;En cours
1028;0;1144;10757;1003;1260748800;1003;1293634183;?;audiovisuel;;;;;;;;;;0;0;;;;;;;;;;;En cours
1029;0;1145;10763;1019;1260748800;1019;1283240916;?;E Commerce - ventes de produits exotiques et autres;;;;;;;;;;-3600;-3600;;;;;;;;;;;En cours
1030;0;1147;10762;1019;1260748800;1019;1283171882;?;Transport en taxi-colis;;;;;;;;;;0;0;;;;;;;;;;;En cours
1031;0;1148;10764;1019;1260748800;1019;1284389694;YANAN;Achat et Revente de fenetres, pose de fenetres;;Siège;6 ter rue de Miraville;;;95200;SARCELLES;;;1259708400;1259708400;Entreprise individuelle;;;Construction;Le beneficiaire;Domicile du gérant;;;;;Cree
1032;0;1149;10756;1027;1260748800;1027;1260748800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1033;0;1150;10755;1027;1260748800;1027;1260748800;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1034;0;1152;10773;1025;1260835200;1025;1260835200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1035;0;1153;10770;1025;1260835200;1025;1260835200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1036;0;1154;10772;1025;1260835200;1025;1260835200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1037;0;1155;10771;1025;1260835200;1025;1260835200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1038;0;1156;10765;1019;1260835200;1019;1283242504;?;Organisatrice de mariages (wedding planner);;;;;;;;;;-3600;-3600;;;;;;;;;;;En cours
1039;0;1157;10777;1019;1260835200;1019;1283242209;?;Exportation de marchandises (art de la table);;;;;;;;;;-3600;-3600;;;;;;;;;;;En cours
1040;0;1158;9550;1019;1260835200;1019;1260835200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1041;0;1159;10776;1019;1260835200;1019;1283241919;?;Vente de bijoux sur internet;;;;;;;;;;-3600;-3600;;;;;;;;;;;En cours
1042;0;1160;10768;1003;1260835200;1003;1293633747;?;apporteur d'affaires;;;;;;;;;;0;0;;;;;;;;;;;En cours
1043;0;1161;10766;1003;1260835200;1003;1282811988;?;vente ambulante sur les marchés;;;;;;;;;;-3600;-3600;;;;;;;;;;;En cours
1044;0;1162;10767;1003;1260835200;1003;1260835200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1045;0;1163;10769;1003;1260835200;1003;1293633942;?;entreprise d'électricité;;;;;;;;;;0;0;Entreprise individuelle;;;;;;;;;;En cours
1046;0;1164;10775;1027;1260835200;1027;1260835200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1047;0;1166;10774;1027;1260835200;1027;1260835200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1048;0;1170;10784;1003;1260921600;1003;1260921600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1049;0;1171;10783;1003;1260921600;1003;1300460822;BELLAOUNESS Abdellah;Construction d\'autres bâtiments;BELLAOUNESS Abdellah;Siège;13 rue Francisque Sarcey;;;93200;ST DENIS;IDF;FRANCE;1272664800;1272664800;Entreprise individuelle;449 892 074 00021;41.20B;Construction;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Micro-entreprise;;;Cree
1050;0;1172;10782;1003;1260921600;1003;1284536066;LECLAIR JEAN PHILIPPE;Production de films institutionnels et publicitaires;LECLAIR JEAN PHILIPPE;Siège;8 BOULEVARD CARNOT;;;93200;SAINT DENIS;IDF;France;1241128800;1241128800;Entreprise individuelle;511 991 754 00017;;Autres activités de services;Le beneficiaire;Domicile du gérant;;;;;Cree
1051;0;1173;10785;1003;1260921600;1003;1260921600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1052;0;1174;10781;1027;1260921600;1027;1260921600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1053;0;1175;10780;1027;1260921600;1027;1260921600;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1054;0;1176;10787;1023;1261267200;1023;1261267200;?;;;;;;;;;;;0;0;;;;;;;;;;;En cours
